all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/брилијант/м	 мн. брилијанти 	 Вид збор: Именка, машки род 	 Слично со: дијамант (м.) Вид: скапоцен камен (сло.) NEXT_MEANING 	 Англиски: diamond Албански: brilant NEXT_MEANING Англиски: diamond Албански: brilant 	 Преносно значење 	 Тој е вистински брилијант во својата средина. 	 Слично со: дијамант (м.) Вид: скапоцен камен (сло.) 			брилијант, м
http://www.makedonski.info/show/брилијантен/прид	 брилијантниот 	 Вид збор: Придавка 	 Слично со: брилијантски (прид.) NEXT_MEANING 	 Англиски: brilliant NEXT_MEANING Англиски: brilliant 	 Преносно значење 	 Брилијантен настап. 	 Слично со: брилијантски (прид.) 			брилијантен, прид
http://www.makedonski.info/show/брилијантин/м	 (едн.) 	 Вид збор: Именка, машки род 	 Вид: козметика (ж.) 	 Англиски: brilliantine 			 Вид: козметика (ж.) 			брилијантин, м
http://www.makedonski.info/show/брилијантски/прид	 брилијантскиот 	 Вид збор: Придавка 	 	 Англиски: brilliant 			 			брилијантски, прид
http://www.makedonski.info/show/брилира/св.%20и%20несв	 брилираат 	 Вид збор: Глагол, свршен и несвршен 	 NEXT_MEANING 	 Англиски: shine Албански: shndrit NEXT_MEANING Англиски: shine Албански: brilant, shkëlqen 	 Преносно значење 	 Тој брилираше во таа улога. 	 		 брилирање ср. глаг. им. 	брилира, св. и несв
http://www.makedonski.info/show/брис/м	 мн. брисови 	 Вид збор: Именка, машки род 	 	 Англиски: smear, swab 	 Медицина 		 			брис, м
http://www.makedonski.info/show/Брисел/име	 	 Вид збор: Име 	 	 Англиски: Brussels Француски: Bruxelles 	 Географија NEXT_MEANING Политика 		 		 бриселски прид. бриселскиот Пример: бриселски договор	Брисел, име
http://www.makedonski.info/show/Британија/име	 	 Вид збор: Име 	 	 Англиски: Britain 	 Географија 		 		 1. Британец м. мн. БританциNEXT_MEANING 2. Британка ж. мн. Британки	Британија, име
http://www.makedonski.info/show/британски/прид	 британскиот 	 Вид збор: Придавка 	 	 Англиски: british 	 Географија 	 британски пасош 				британски, прид
http://www.makedonski.info/show/брифинг/м	 мн. брифинзи 	 Вид збор: Именка, машки род 	 Слично со: соопштение (ср.) 	 Англиски: briefing 			 Слично со: соопштение (ср.) 			брифинг, м
http://www.makedonski.info/show/брич/м	 мн. бричеви 	 Вид збор: Именка, машки род 	 	 Англиски: razor Албански: brisk, rroje 			 			брич, м
http://www.makedonski.info/show/бричи/несв	 бричат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING Слично со: дере (св. и несв.) NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Англиски: shave Албански: rruhem NEXT_MEANING Англиски: rob Албански: vjedh NEXT_MEANING Албански: fryn NEXT_MEANING Англиски: shave Албански: rruhem NEXT_MEANING Англиски: shave 	 Преносно значење NEXT_MEANING Разговорно NEXT_MEANING Преносно значење NEXT_MEANING Разговорно 	 Тој на суво ги бричи селаните. 	 	Изведенки	 бричење ср. глаг. им. Пример: Прибор за бричење.	бричи, несв
http://www.makedonski.info/show/бриџ/м	 (едн.) 	 Вид збор: Именка, машки род 	 	 Англиски: bridge 			 			бриџ, м
http://www.makedonski.info/show/бришалка/ж	 мн. бришалки 	 Вид збор: Именка, женски род 	 Слично со: бришка (ж.) NEXT_MEANING Слично со: крпа (ж.) NEXT_MEANING Слично со: шамиче (ср.) , марамче (ср.) NEXT_MEANING 	 Англиски: duster Албански: leckë për fshirje NEXT_MEANING Англиски: cloth Албански: leckë NEXT_MEANING Англиски: handkerchief Албански: mindil, facoletë NEXT_MEANING Англиски: mat Албански: fshirëse këmbësh 		 Бришалката е од бело домашно платно, украсено со широко орнаментирани бордури. 	 Слично со: бришка (ж.) 		 бришалче ср. мн. бришалчиња дем.	бришалка, ж
http://www.makedonski.info/show/бришач/м	 мн. бришачи 	 Вид збор: Именка, машки род 	 	 Англиски: wiper 	 Технологија 		 			бришач, м
http://www.makedonski.info/show/брише/св.%20и%20несв	 бришат 	 Вид збор: Глагол, свршен и несвршен 	 NEXT_MEANING Слично со: чисти (несв.) NEXT_MEANING Слично со: отстранува (несв.) NEXT_MEANING NEXT_MEANING NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Англиски: sweep Албански: shlyej NEXT_MEANING Англиски: clean Албански: pastron NEXT_MEANING Англиски: erase Албански: shuan NEXT_MEANING Англиски: blow Албански: fryj NEXT_MEANING NEXT_MEANING Англиски: beat it Албански: ik tutje NEXT_MEANING Англиски: clean Албански: fshin NEXT_MEANING Англиски: clean Албански: fshin 	 Преносно значење NEXT_MEANING Воен термин NEXT_MEANING Воен термин NEXT_MEANING Разговорно 	 Домаќинката ги бришеше ронките од масата со влажна крпа. 	 	 8. (си брише) се чисти Англиски: clean Албански: fshin Примери: Си го брише носот. 	 бришење ср. глаг. им. 	брише, св. и несв
http://www.makedonski.info/show/бришка/изв	 	 Вид збор: Извик 	 	 	 Разговорно 		 			бришка, изв
http://www.makedonski.info/show/бришка/ж	 мн. бришки 	 Вид збор: Именка, женски род 	 NEXT_MEANING 	 Англиски: washcloth Албански: leck fshise NEXT_MEANING Албански: e fshirë me leckë 	 Разговорно 	 Бришка прават по тепсијата. 	 			бришка, ж
